YEAR,STATE,MONTH,COUNTS
2013,VA,4,2.066666667
2013,VT,4,0.2
2013,WA,4,0.866666667
2013,WI,4,0.866666667
2013,WV,4,0.833333333
2013,WY,4,0.233333333
2014,AK,4,0.133333333
2014,AL,4,2.2
2014,AR,4,1.166666667
2014,AZ,4,2.1
2014,CA,4,7.266666667
2014,CO,4,0.966666667
2014,CT,4,0.433333333
2014,DC,4,0
2014,DE,4,0.466666667
2014,FL,4,6.133333333
2014,GA,4,3.366666667
2014,HI,4,0.366666667
2014,IA,4,0.7
2014,ID,4,0.433333333
2014,IL,4,2.3
2014,IN,4,1.533333333
2014,KS,4,1.166666667
2014,KY,4,1.433333333
2014,LA,4,1.6
2014,MA,4,0.766666667
2014,MD,4,0.866666667
2014,ME,4,0.133333333
2014,MI,4,2.233333333
2014,MN,4,0.9
2014,MO,4,1.8
2014,MS,4,1.666666667
2014,MT,4,0.433333333
2014,NC,4,2.9
2014,ND,4,0.233333333
2014,NE,4,0.533333333
2014,NH,4,0.066666667
2014,NJ,4,1.366666667
2014,NM,4,0.866666667
2014,NV,4,0.6
2014,NY,4,2.866666667
2014,OH,4,2.1
2014,OK,4,1.6
2014,OR,4,0.866666667
2014,PA,4,2.3
2014,RI,4,0.1
2014,SC,4,1.833333333
2014,SD,4,0.466666667
2014,TN,4,2.133333333
2014,TX,4,8.966666667
2014,UT,4,0.533333333
2014,VA,4,1.766666667
2014,VT,4,0.033333333
2014,WA,4,0.833333333
2014,WI,4,0.633333333
2014,WV,4,0.466666667
2014,WY,4,0.3
2015,AK,4,0.233333333
2015,AL,4,2.3
2015,AR,4,1.066666667
2015,AZ,4,1.9
2015,CA,4,9
2015,CO,4,1.566666667
2015,CT,4,0.633333333
2015,DC,4,0.066666667
2015,DE,4,0.1
2015,FL,4,7
2015,GA,4,3.733333333
2015,HI,4,0.166666667
2015,IA,4,0.833333333
2015,ID,4,0.3
2015,IL,4,2.533333333
2015,IN,4,1.8
2015,KS,4,0.7
2015,KY,4,0.9
2015,LA,4,1.933333333
2015,MA,4,0.933333333
2015,MD,4,1.566666667
2015,ME,4,0.1
2015,MI,4,1.833333333
2015,MN,4,1.133333333
2015,MO,4,2.366666667
2015,MS,4,1.466666667
2015,MT,4,0.333333333
2015,NC,4,3.5
2015,ND,4,0.233333333
2015,NE,4,0.5
2015,NH,4,0.133333333
2015,NJ,4,0.966666667
2015,NM,4,0.5
2015,NV,4,0.766666667
2015,NY,4,2.333333333
2015,OH,4,2
2015,OK,4,1.233333333
2015,OR,4,1.233333333
2015,PA,4,2.466666667
2015,RI,4,0.066666667
2015,SC,4,2.6
2015,SD,4,0.233333333
2015,TN,4,2.1
2015,TX,4,7.833333333
2015,UT,4,0.533333333
2015,VA,4,1.833333333
2015,VT,4,0.1
2015,WA,4,0.866666667
2015,WI,4,1.533333333
2015,WV,4,0.8
2015,WY,4,0.433333333
2016,AK,4,0.233333333
2016,AL,4,2.066666667
2016,AR,4,1.233333333
2016,AZ,4,2.866666667
2016,CA,4,9.3
2016,CO,4,1.3
2016,CT,4,0.7
2016,DC,4,0.1
2016,DE,4,0.333333333
2016,FL,4,8.266666667
2016,GA,4,3.833333333
2016,HI,4,0.366666667
2016,IA,4,1.033333333
2016,ID,4,0.6
2016,IL,4,2.333333333
2016,IN,4,1.866666667
2016,KS,4,1.066666667
2016,KY,4,2.366666667
2016,LA,4,2.1
2016,MA,4,0.9
2016,MD,4,1.466666667
2016,ME,4,0.266666667
2016,MI,4,2.833333333
2016,MN,4,0.9
2016,MO,4,2.3
2016,MS,4,1.3
2016,MT,4,0.333333333
2016,NC,4,3.833333333
2016,ND,4,0.2
2016,NE,4,0.533333333
2016,NH,4,0.4
2016,NJ,4,1.4
2016,NM,4,1.233333333
2016,NV,4,0.833333333
2016,NY,4,2.233333333
2016,OH,4,2.133333333
2016,OK,4,1.766666667
2016,OR,4,1.4
2016,PA,4,2.8
2016,RI,4,0.033333333
2016,SC,4,2.133333333
2016,SD,4,0.333333333
2016,TN,4,2.4
2016,TX,4,8.766666667
2016,UT,4,0.766666667
2016,VA,4,1.766666667
2016,VT,4,0.2
2016,WA,4,1.133333333
2016,WI,4,1.3
2016,WV,4,0.466666667
2016,WY,4,0.1
2017,AK,4,0.1
2017,AL,4,2.7
2017,AR,4,1.466666667
2017,AZ,4,2.3
2017,CA,4,8.4
2017,CO,4,1.6
2017,CT,4,0.966666667
2017,DC,4,0.066666667
2017,DE,4,0.2
2017,FL,4,8.5
2017,GA,4,3.733333333
2017,HI,4,0.266666667
2017,IA,4,0.7
2017,ID,4,0.6
2017,IL,4,2.766666667
2017,IN,4,1.966666667
2017,KS,4,0.966666667
2017,KY,4,1.9
2017,LA,4,2.5
2017,MA,4,1.1
2017,MD,4,1.433333333
2017,ME,4,0.233333333
2017,MI,4,2.4
2017,MN,4,0.8
2017,MO,4,2.366666667
2017,MS,4,1.633333333
2017,MT,4,0.266666667
2017,NC,4,3.6
2017,ND,4,0.366666667
2017,NE,4,0.333333333
2017,NH,4,0.266666667
2017,NJ,4,1.3
2017,NM,4,0.866666667
2017,NV,4,0.8
2017,NY,4,2.6
2017,OH,4,2.5
2017,OK,4,1.7
2017,OR,4,0.9
2017,PA,4,3
2017,RI,4,0.2
2017,SC,4,2.866666667
2017,SD,4,0.1
2017,TN,4,2.566666667
2017,TX,4,8.3
2017,UT,4,0.533333333
2017,VA,4,2.466666667
2017,VT,4,0.066666667
2017,WA,4,1.133333333
2017,WI,4,1.633333333
2017,WV,4,1
2017,WY,4,0.4
